name,fish_group,visual_effect,user_id,rating,item_id
Leopard danio - Danio rerio (Brachydanio frankei),Beardies,swarm behaviour,257,4,44
"2x cockatoo dwarf cichlid ""orange"" - Apistogramma cacatuoides - DNZ pair",Cichlids,forms territories (when spawning),257,7,350
Glowlight Tetra DNZ - Hemigrammus erythrozonus,Tetra,swarm behaviour,257,2,26
2x Yellow Viktoria Mouthbrooder - Haplochromis rock kribensis - DNZ 5cm,Cichlids,forms territories (when spawning),257,6,323
"Platy ""korall berliner"" - Xiphophorus maculatus",Tooth carp,especially colorful,257,5,515
Female Betta Dumbo Ear - Betta splendens,Labyrinth fish,interesting body shape,257,10,413
"2x scalar ""Leopard"" - Pterophyllum scalare - DNZ",Cichlids,forms territories (when spawning),257,7,355
2x Gourami - Trichogaster leeri - pair,Labyrinth fish,forms territories (when spawning),257,7,431
Yellow-banded Catfish - Synodontis flavitaeniatus,Catfish,especially colorful,257,7,200
Cobalt zebra cichlid bright blue - Pseudotropheus callainos,Cichlids,forms precincts,257,5,333
Redfin Glass Tetra - Prionobrama filigera,Tetra,swarm behaviour,257,1,21
Blackfin Mailed Catfish - Corydoras leucomelas,Catfish,swarm behaviour,257,3,187
Mouse Loach - Yasuhikotakia morleti,Loaches,swarm behaviour,257,4,219
Fighting fish male black samurai poster - Betta splendens,Labyrinth fish,interesting body shape,257,9,406
Round-headed flounder catfish - Planiloricaria cryptodon 8cm,Catfish,especially colorful,257,7,180
2x Nicaragua cichlid - Cichlasoma nicaraguense - DNZ pair,Cichlids,especially colorful,257,5,317
Firetail - Epalzeorhynchos (Labeo) bicolor,Other fish,especially colorful,257,5,526
Mouthbrooding witch catfish - Loricaria simillima,Catfish,forms territories (when spawning),257,6,169
L102 - Snowball Loricariidae - Hypancistrus cf. inspector - DNZ,Catfish,especially colorful,257,8,131
Guppy koi blond tuxedo - Poecilia reticulata,Tooth carp,especially colorful,257,5,472
"Parrot Platy ""Hawaii - high fin"" - Xiphophorus variatus",Tooth carp,especially colorful,257,8,493
Charcoal Barb - Haludaria fasciata,Barbs,swarm behaviour,257,2,57
Eyespot Spiny Eel - Macrognathus aculeatus Red fin,Spiny eels,especially colorful,257,6,216
Platinum hatchet - Thoracocharax stellatus,Tetra,swarm behaviour,257,4,95
"Blood Tetra ""Extra Red"" - Hyphessobrycon callistus",Tetra,swarm behaviour,257,2,31
Butterfly cichlid DNZ XL - Microgeophagus ramirezi,Cichlids,especially colorful,257,5,353
"Molly ""Goldstaub Lyra"" - Poecilia sphenops",Tooth carp,interesting body shape,257,9,435
Ornamental Tetra - Hyphessobrycon bentosi - DNZ,Tetra,swarm behaviour,257,2,25
"2x peacock cichlid ""red tiger"" - Astronotus ocellatus - pair",Cichlids,especially colorful,257,5,312
Finite bichir - Polypterus finiteri - 4cm,Other fish,forms precincts,257,4,529
Sajica cichlid - Cryptoheros sajica,Cichlids,forms territories (when spawning),257,7,342
Hawaiian Platy - Xiphophorus maculatus,Tooth carp,especially colorful,257,8,510
2x slim cichlids Dickfeldi - Julidochromis dickfeldi - 5cm,Cichlids,forms territories (when spawning),257,8,303
L403 - Panoqolus sp. - DNZ 4-5 cm,Catfish,forms precincts,257,4,156
Female blue glass guppy - Poecilia reticulata,Tooth carp,especially colorful,257,7,507
Betta male Halfmoon xl - Betta splendens,Labyrinth fish,forms precincts,257,4,414
Gourami gold lg - Trichogaster trichopterus,Labyrinth fish,especially colorful,257,7,392
Purplehead Barb - Pethia nigrofasciata DNZ,Barbs,especially colorful,257,7,114
"2 x butterfly cichlid ""blue punk"" - Microgeophagus ramirezi - pair",Cichlids,especially colorful,257,5,362
L 190 Catfish - Panaque cf. nigrolineatus,Catfish,interesting body shape,257,10,220
Striped Garfish Gold - Aplocheilus lineatus,Tooth carp,especially colorful,257,7,366
Red Devils - Hyphessobrycon piranga - DNZ,Tetra,swarm behaviour,257,1,92
Glow-eyed rasbora - Rasbora dorsiocellata,Beardies,swarm behaviour,257,1,41
L129 Colombian Zebra Catfish - Hypancistrus debilittera,Catfish,especially colorful,257,5,165
Discus heckel DNZ - Symphysodon discus,Cichlids,especially colorful,257,7,305
Shark catfish - Pangasius sutchi,Catfish,forms precincts,257,5,208
Lantern Bearer - Hemigrammus ocellifer,Tetra,swarm behaviour,257,4,81
Corydoras julii (trilineatus),Catfish,swarm behaviour,257,4,137
Western Rainbowfish - Melanotaenia splendida australis - DNZ,Spikefish,especially colorful,257,8,94
"Cardinalfish ""Veil"" - Tanichthys albonubes ""Long fin""",Beardies,swarm behaviour,257,4,34
3x Snarling Dwarf Gourami - Trichopsis pumilus 2W/1M,Labyrinth fish,forms territories (when spawning),257,7,387
Golden Fringe Lipstick - Epalzeorhynchos frenatum,Other fish,especially colorful,257,5,527
Queen Arabesque Pleco - L260 - Hypancistrus sp. DNZ,Catfish,especially colorful,257,6,194
Neon blue goby - Stiphodon atropurpureus,Gobies,especially colorful,257,5,152
"Red Albino Emperor Cichlid - Aulonocara sp. ""Fire Fish Albino""",Cichlids,forms precincts,257,5,327
"Sailfin ""red"" - Poecilia velifera - DNZ",Tooth carp,especially colorful,257,7,496
Snail cichlid DNZ - Lamprologus ocellatus,Cichlids,forms precincts,257,4,269
Scalar snow diamond - Pterophyllum scalare,Cichlids,interesting body shape,257,7,343
Female Lemon Guppy - Poecilia reticulata,Tooth carp,especially colorful,257,8,465
Red-tailed Feather Tetra - Hemiodus gracilis,Tetra,swarm behaviour,257,4,7
"Betta male Superdelta ""Dumbo Ear""xl",Labyrinth fish,especially colorful,257,5,430
"Molly ""Black Lyra"" - Poecilia sphenops",Tooth carp,especially colorful,257,6,520
Gabonese cichlid DNZ - Hemichromis spec. Gabon,Cichlids,forms precincts,257,3,274
"2 x butterfly cichlid ""gold"" XXL - Microgeophagus ramirezi - pair DNZ",Cichlids,especially colorful,257,7,358
Three-banded Tetra - Nannostomus trifasciatus,Tetra,especially colorful,257,8,110
Glorious feather beard catfish - Synodontis decorus 6cm,Catfish,especially colorful,257,6,201
2x dwarf gourami - Trichogaster lalius - pair,Labyrinth fish,especially colorful,257,5,393
L 144 golden catfish - Ancistrus spec.,Catfish,interesting body shape,257,8,246
Rhombe Barb - Desmopuntius rhomboocellatus,Barbs,swarm behaviour,257,1,99
L183 White fringed Ancistrus - Ancistrus sp. - DNZ 5cm,Catfish,forms territories (when spawning),257,9,184
Discus red melon DNZ - Symphysodon aequifasciatus,Cichlids,especially colorful,257,8,268
Redfin Corydoras DNZ ​​- Corydoras sterbai,Catfish,swarm behaviour,257,2,232
Brush Platy 'Wagtail' - Xiphophorus maculatus,Tooth carp,especially colorful,257,5,513
Eyespot Cichlid - Heros severus,Cichlids,becomes particularly large,257,2,259
Dwarffish - Heterandria formosa - DNZ,Tooth carp,forms precincts,257,3,517
King Tetra - Inpaichthys kerri EU-NZ,Tetra,especially colorful,257,8,318
Betta male fork tail full moon lg-xl - Betta splendens,Labyrinth fish,interesting body shape,257,8,427
"Axolotl ""White"" - Ambystoma mexicanum - DNZ",Other fish,especially colorful,257,7,531
Jaguar / Magnificent Loach - Yasuhikotakia splendida - 4-6cm,Loaches,especially colorful,257,5,197
Red Fin Sucker - Pseudogastromyzon myersi red fin,Loaches,interesting body shape,257,7,222
2x Striped Snail Cichlid - Neolamprologus multifasciatus - DNZ pair,Cichlids,forms territories (when spawning),257,6,272
Male arctic blue guppy - Poecilia reticulata,Tooth carp,especially colorful,257,8,501
Slanting - Nannostomus unifasciata,Tetra,interesting behaviour,257,4,109
"2x peacock cichlid ""red oscar"" - Astronotus ocellatus - pair",Cichlids,especially colorful,257,8,298
L038 - Banded dwarf shield catfish - Peckoltia spec.,Catfish,especially colorful,257,8,163
Web Brush Algae Eater - Crossocheilus reticulatus - DNZ,Barbs,swarm behaviour,257,4,14
Brown White-fronted Knifefish - Apteronotus albifrons,Other fish,forms precincts,257,3,535
Indian glass catfish - Kryptopterus vitreolus (bicirrhis),Catfish,swarm behaviour,257,2,140
Ear grating Loricariidae - Otocinclus,Catfish,swarm behaviour,257,3,247
Algae Eater - Crossocheilus siamensis,Barbs,especially colorful,257,8,13
Sharkfish - Balantiocheilus melanopterus,Barbs,swarm behaviour,257,4,75
Guinea fowl catfish - Synodontis angelicus 6cm,Catfish,especially colorful,257,7,181
Scalar red ghost - Pterophyllum scalare,Cichlids,interesting body shape,257,7,360
African butterfly cichlid DNZ - Anomalochromis thomasi,Cichlids,interesting behaviour,257,5,334
Kaisertetra EU-NZ - Nematobrycon palmeri,Tetra,especially colorful,257,5,24
Guinea fowl rasbora - Celestichthys (Danio) margaritatus (minifish),Beardies,especially colorful,257,6,18
Brazil. Cherry spotted tetra - Hyphessobrycon socolofi,Tetra,especially colorful,257,5,100
Sumatran barb - Barbus tetrazona - DNZ,Barbs,swarm behaviour,257,1,28
"2x Red Dwarf Cichlid - Apistogramma agassizii ""Red"" - DNZ pair",Cichlids,forms territories (when spawning),257,9,281
Red-blue Colombian - Hyphessobrycon columbianus,Tetra,swarm behaviour,257,2,115
Gold Laser Mailed Catfish DNZ - Corydoras spec. CW010,Catfish,especially colorful,257,5,153
L287 - Ocelot Loricariidae - Hypancistrus sp. DNZ 4-5cm,Catfish,especially colorful,257,8,178
2x Scalar Marble - Pterophyllum scalare - DNZ,Cichlids,forms territories (when spawning),257,8,263
Red loach armored catfish - Aspidoras C125,Catfish,interesting behaviour,257,6,224
Veiled Barb - Pethia conchonius,Barbs,especially colorful,257,6,91
"2 x butterfly cichlid ""lemon gold"" - Microgeophagus ramirezi - pair DNZ",Cichlids,especially colorful,257,6,363
Nanus Armored Catfish - Corydoras nanus - DNZ,Catfish,swarm behaviour,257,2,233
Mountain catfish - Chaetostoma thomasi,Catfish,interesting body shape,257,9,172
Brown Puffer Fish - Tetraodon miurus,Pufferfish,interesting body shape,257,8,383
Female fighting fish super delta lg - Betta splendens,Labyrinth fish,especially colorful,257,6,423
"Sailfin ""gold"" - Poecilia velifera",Tooth carp,especially colorful,257,5,491
Python Spiny Eel - Mastacembelus armatus,Spiny eels,especially colorful,257,5,240
Glorious red mullet - Pethia conchonius,Barbs,especially colorful,257,5,68
"2 x butterfly cichlid ""electric blue"" - Microgeophagus ramirezi - pair",Cichlids,especially colorful,257,7,288
Redtail Crested Puffer - Carinotetraodon irrubesco,Pufferfish,interesting body shape,257,7,382
"2x scalar ""Blue Pearl"" - Pterophyllum scalare - DNZ",Cichlids,forms territories (when spawning),257,9,293
Line Thorn Catfish - Platydoras costatus,Catfish,swarm behaviour,257,1,235
Cross-striped dwarf rasbora - Celestichtys (Danio) erythromicron,Beardies,especially colorful,257,8,40
Beautiful Snakehead - Channa pulchra - DNZ - 10cm,Other fish,forms territories (when spawning),257,9,533
2x Cape Lopez killifish EU-NZ - Aphyosemion australe - pair,Tooth carp,especially colorful,257,8,368
Corydoras trilineatus - Corydoras trilineatus,Catfish,swarm behaviour,257,1,195
Red-headed Tetra - Petitella (Hemigrammus) bleheri - DNZ,Tetra,swarm behaviour,257,1,1
Fighting fish male koi galaxy poster - Betta splendens,Labyrinth fish,especially colorful,257,5,416
Gold sucking loach - Gyrinocheilus aymonieri,Loaches,forms precincts,257,6,133
2 x steel blue Johanni-Maingano Melanochromis cyaneorhabdos (johannii Maingano) - pair,Cichlids,especially colorful,257,7,254
"2x dwarf gourami ""Red"" - Colisa lalia - pair",Labyrinth fish,especially colorful,257,8,395
Saulosi mouthbrooder coral red DNZ - Chindongo saulosi,Cichlids,interesting behaviour,257,7,338
Kaiser cichlid albino pink peacock - Aulonocara firefish albino,Cichlids,especially colorful,257,7,339
Betta Hybrid Alien Male - Betta splendens,Labyrinth fish,especially colorful,257,8,419
Black Thorn Eye - Pangio pangia,Loaches,especially colorful,257,8,135
Betta male black poster lg-xl - Betta splendens,Labyrinth fish,interesting body shape,257,9,425
Cardinalfish - Tanichthys albonubes,Beardies,swarm behaviour,257,2,0
Humpback cichlid DNZ - Steatocranus casuarius,Cichlids,forms territories (when spawning),257,8,330
Axolotl - Ambystoma mexicanum - DNZ,Other fish,especially colorful,257,7,534
L46 Zebra loricariid - Hypancistrus zebra,Catfish,especially colorful,257,5,237
Scalar koi red DNZ - Pterophyllum scalare,Cichlids,interesting body shape,257,7,341
Black Phantom Tetra - Hyphessobrycon megalopterus,Tetra,swarm behaviour,257,2,29
2x Salvins cichlid - Cichlasoma salvini - DNZ pair,Cichlids,forms territories (when spawning),257,7,316
"Veiltail leopard danio - Danio frankei ""long fin""",Beardies,swarm behaviour,257,3,47
"Female guppy ""koi kohaku"" - Poecilia reticulata",Tooth carp,especially colorful,257,5,508
2 x black-throated dwarf cichlid - Apistogramma viejita - DNZ - pair,Cichlids,forms territories (when spawning),257,8,325
2x Turquoise Goldfish - Melanochromis auratus - pair,Cichlids,especially colorful,257,8,265
"Blue Platy ""tuxedo"" - Xiphophorus maculatus",Tooth carp,especially colorful,257,5,470
Odessa barb - Puntius padamya,Barbs,especially colorful,257,8,119
Butterfly Rainbow Fish - Pseudomugil signifer,Spikefish,especially colorful,257,5,51
"Platy ""Rainbow"" - Xiphophorus maculatus",Tooth carp,especially colorful,257,8,446
Elephantnose Fish - Gnathonemus petersii,Bone Tongues,swarm behaviour,257,2,377
Red Pepper Tetra - Axelrodia riesei,Tetra,especially colorful,257,8,6
Mosquito rasbora - Boraras brigittae,Beardies,especially colorful,257,6,9
"Guppy male ""neon blue"" - Poecilia reticulata",Tooth carp,especially colorful,257,7,442
Red Platy - Xiphophorus maculatus,Tooth carp,especially colorful,257,6,443
Scalar Koi Med - Pterophyllum scalare,Cichlids,forms territories (when spawning),257,9,329
"Black Emperor Tetra - Nematobrycon palmeri ""black""",Tetra,especially colorful,257,5,27
Five girdle barbel - Desmopuntius (Puntius) pentazona,Barbs,especially colorful,257,5,19
"Axolotl ""Albino"" - Ambystoma mexicanum - DNZ",Other fish,especially colorful,257,5,530
Redfin Loach - Yasuhikotakia (Botia) modesta,Loaches,swarm behaviour,257,2,171
"Painted callous catfish ""albino"" - Hoplosternum thoracatum",Catfish,forms territories (when spawning),257,8,147
Tiger Mouthbrooder DNZ - Nimbrochromis livingstonii,Cichlids,interesting behaviour,257,5,257
Reddish Lipstick Goby - Sicyopus rubicundus,Gobies,interesting behaviour,257,4,167
Celebe's Sunray Fish - Marosatherina ladigesi,Spikefish,especially colorful,257,5,59
Silverlined Armored Catfish - Corydoras agassizii - DNZ,Catfish,swarm behaviour,257,4,148
Bumblebee Platy - Xiphophorus maculatus,Tooth carp,especially colorful,257,8,492
3x Kaiser cichlid red - Aulonocara fire fish - TRIO (1m/2w) DNZ,Cichlids,especially colorful,257,8,309
"3x zebra cichlid ""blue-red"" - Pseudotropheus estherae - TRIO (2W/1M)",Cichlids,forms precincts,257,5,286
Kangal Nibbler Fish - Garra rufa,Barbs,swarm behaviour,257,2,65
Coral Platy - Xiphophorus maculatus,Tooth carp,especially colorful,257,6,518
Betta male crested xl,Labyrinth fish,especially colorful,257,5,429
Real Palembang Puffer Fish - Poa (Tetraodon) palembangensis,Pufferfish,especially colorful,257,5,381
Headstander - Anostomus anostomus - DNZ - 5cm,Tetra,swarm behaviour,257,4,98
Guppy Mix Female - Poecilia reticulata,Tooth carp,especially colorful,257,8,523
Orange Laser Mailed Catfish - Corydoras spec. CW23 - DNZ,Catfish,especially colorful,257,6,149
Orange Blue Rainbowfish - Melanotaenia boesemani - DNZ,Spikefish,especially colorful,257,6,90
Orange neon goby - Stiphodon ornatus 3-4cm,Gobies,especially colorful,257,7,202
"Male ""gold laser"" guppy - Poecilia reticulata",Tooth carp,especially colorful,257,5,445
Corydoras rabauti,Catfish,swarm behaviour,257,1,217
Orange Seam Cichlid - Andinocara rivulatus,Cichlids,interesting behaviour,257,7,262
"Platy ""tricolor"" - Xiphophorus maculatus",Tooth carp,especially colorful,257,7,439
Dwarf rasbora - Boraras maculatus,Beardies,swarm behaviour,257,2,127
Golden Mourning Cloak Tetra - Gymnocorymbus ternetzi,Tetra,especially colorful,257,5,56
Brilliant Tetra - Moenkhausia pitteri,Tetra,swarm behaviour,257,3,77
Dwarf Snakehead - Channa gachua blue bengal - DNZ 8-10cm,Other fish,forms territories (when spawning),257,9,532
Emerald Mailer Catfish - Brochis splendens,Catfish,swarm behaviour,257,3,206
"Guppy male ""red tuxedo"" - Poecilia reticulata",Tooth carp,especially colorful,257,5,462
"2x Gourami ""Gold"" - Colisa chuna - pair",Labyrinth fish,especially colorful,257,6,397
Web Loach - Botia lohachata,Loaches,swarm behaviour,257,1,136
"Cardinalfish gold - Tanichthys albonubes ""gold""",Beardies,especially colorful,257,7,49
Napo armored catfish - Corydoras napoensis,Catfish,swarm behaviour,257,2,159
Betta male Dumbo Ear poster lg-xl - Betta splendens,Labyrinth fish,interesting body shape,257,9,412
"3x zebra cichlid ""red"" - Pseudotropheus estherae - TRIO (2W/1M)",Cichlids,forms precincts,257,3,255
2 x Villavicencio dwarf cichlid - Apistogramma macmasteri - pair,Cichlids,especially colorful,257,7,324
2x Burton's mouthbrooder - Astatotilapia burtoni - DNZ pair,Cichlids,forms territories (when spawning),257,9,314
Fathead Disk Tetra - Metynnis hypsause,Tetra,swarm behaviour,257,3,116
Betta male Dragon metallic lg - Betta splendens,Labyrinth fish,interesting body shape,257,7,407
Espes harlequin rasbora - Trigonostigma (Rasbora) espei,Beardies,swarm behaviour,257,1,17
Streamlined Armored Catfish - Corydoras arcuatus,Catfish,swarm behaviour,257,1,189
Betta male Superdelta koi - Betta splendens,Labyrinth fish,interesting body shape,257,10,421
Naked Bower - Sawbwa resplendens,Other fish,swarm behaviour,257,2,48
Platy Berliner - Xiphophorus maculatus,Tooth carp,especially colorful,257,6,505
Dwarf tetra - Nannostomus marginatus,Tetra,especially colorful,257,7,85
Kaiser cichlid check - Aulonocara jam Cat,Cichlids,forms territories (when spawning),257,9,296
